"IBRC_Geo_ID","Metrofips/Microfips","Description","Year","Geography","Total Population","White Alone","Black Alone","American Indian or Alaskan Native","Asian Alone","Hawaiian or Pacific Islander Alone","Two or More Races","Not Hispanic","Hispanic"
"210460","10460","Alamogordo, NM","2015","Micro","64768.0","54041.0","2619.0","5283.0","921.0","179.0","1725.0","40238.0","24530.0"
"210460","10460","Alamogordo, NM","2016","Micro","65647.0","54476.0","2764.0","5407.0","982.0","179.0","1839.0","40742.0","24905.0"
"210460","10460","Alamogordo, NM","2017","Micro","66121.0","54884.0","2745.0","5439.0","985.0","177.0","1891.0","40749.0","25372.0"
"210460","10460","Alamogordo, NM","2018","Micro","66659.0","55192.0","2713.0","5563.0","1006.0","180.0","2005.0","40924.0","25735.0"
"210460","10460","Alamogordo, NM","2019","Micro","67490.0","55803.0","2809.0","5576.0","1057.0","174.0","2071.0","41456.0","26034.0"
"210500","10500","Albany, GA","1990","Metro","146642.0","79725.0","66078.0","315.0","524.0","","","145511.0","1131.0"
"210500","10500","Albany, GA","1991","Metro","147910.0","79633.0","67436.0","295.0","546.0","","","146763.0","1147.0"
"210500","10500","Albany, GA","1992","Metro","150065.0","80154.0","69049.0","298.0","564.0","","","148856.0","1209.0"
"210500","10500","Albany, GA","1993","Metro","151993.0","80440.0","70654.0","306.0","593.0","","","150740.0","1253.0"
"210500","10500","Albany, GA","1994","Metro","153232.0","80271.0","72020.0","305.0","636.0","","","151930.0","1302.0"
"210500","10500","Albany, GA","1995","Metro","154087.0","80103.0","73013.0","294.0","677.0","","","152705.0","1382.0"
"210500","10500","Albany, GA","1996","Metro","155576.0","80289.0","74257.0","314.0","716.0","","","154091.0","1485.0"
"210500","10500","Albany, GA","1997","Metro","156748.0","80354.0","75358.0","307.0","729.0","","","155181.0","1567.0"
"210500","10500","Albany, GA","1998","Metro","157452.0","80094.0","76246.0","333.0","779.0","","","155810.0","1642.0"
"210500","10500","Albany, GA","1999","Metro","157644.0","79497.0","77011.0","321.0","815.0","","","155930.0","1714.0"
"210500","10500","Albany, GA","2000","Metro","157610.0","78307.0","77108.0","401.0","870.0","49.0","875.0","155527.0","2083.0"
"210500","10500","Albany, GA","2001","Metro","157735.0","77690.0","77654.0","393.0","1013.0","54.0","931.0","155424.0","2311.0"
"210500","10500","Albany, GA","2002","Metro","156947.0","76890.0","77531.0","391.0","1081.0","68.0","986.0","154496.0","2451.0"
"210500","10500","Albany, GA","2003","Metro","156914.0","76151.0","78062.0","404.0","1156.0","86.0","1055.0","154393.0","2521.0"
"210500","10500","Albany, GA","2004","Metro","156911.0","75752.0","78281.0","416.0","1206.0","97.0","1159.0","154268.0","2643.0"
"210500","10500","Albany, GA","2005","Metro","156886.0","75025.0","78707.0","406.0","1319.0","124.0","1305.0","154100.0","2786.0"
"210500","10500","Albany, GA","2006","Metro","157412.0","74402.0","79683.0","406.0","1377.0","153.0","1391.0","154461.0","2951.0"
"210500","10500","Albany, GA","2007","Metro","157367.0","73417.0","80468.0","413.0","1424.0","169.0","1476.0","154334.0","3033.0"
"210500","10500","Albany, GA","2008","Metro","157551.0","72694.0","81227.0","405.0","1502.0","193.0","1530.0","154331.0","3220.0"
"210500","10500","Albany, GA","2009","Metro","157969.0","71873.0","82339.0","417.0","1523.0","211.0","1606.0","154683.0","3286.0"
"210500","10500","Albany, GA","2010","Metro","157576.0","71048.0","82649.0","418.0","1586.0","226.0","1649.0","154259.0","3317.0"
"210500","10500","Albany, GA","2011","Metro","157856.0","70343.0","83483.0","437.0","1644.0","230.0","1719.0","154337.0","3519.0"
"210500","10500","Albany, GA","2012","Metro","157348.0","69705.0","83473.0","443.0","1706.0","232.0","1789.0","153544.0","3804.0"
"210500","10500","Albany, GA","2013","Metro","156015.0","68600.0","83139.0","460.0","1754.0","235.0","1827.0","152241.0","3774.0"
"210500","10500","Albany, GA","2014","Metro","155237.0","67823.0","83133.0","482.0","1744.0","243.0","1812.0","151355.0","3882.0"
"210500","10500","Albany, GA","2015","Metro","153581.0","66943.0","82337.0","501.0","1726.0","241.0","1833.0","149504.0","4077.0"
"210500","10500","Albany, GA","2016","Metro","152320.0","66093.0","81868.0","503.0","1721.0","249.0","1886.0","148068.0","4252.0"
"210500","10500","Albany, GA","2017","Metro","151249.0","65334.0","81423.0","488.0","1792.0","246.0","1966.0","146971.0","4278.0"
"210500","10500","Albany, GA","2018","Metro","150926.0","64453.0","81943.0","480.0","1839.0","250.0","1961.0","146507.0","4419.0"
"210500","10500","Albany, GA","2019","Metro","149764.0","63673.0","81525.0","495.0","1811.0","249.0","2011.0","145190.0","4574.0"
"210540","10540","Albany-Lebanon, OR","1990","Metro","91690.0","89599.0","184.0","1103.0","804.0","","","89501.0","2189.0"
"210540","10540","Albany-Lebanon, OR","1991","Metro","93145.0","90939.0","205.0","1156.0","845.0","","","90793.0","2352.0"
"210540","10540","Albany-Lebanon, OR","1992","Metro","94112.0","91800.0","224.0","1217.0","871.0","","","91595.0","2517.0"
"210540","10540","Albany-Lebanon, OR","1993","Metro","95496.0","93107.0","236.0","1271.0","882.0","","","92804.0","2692.0"
"210540","10540","Albany-Lebanon, OR","1994","Metro","96919.0","94436.0","253.0","1324.0","906.0","","","93999.0","2920.0"
"210540","10540","Albany-Lebanon, OR","1995","Metro","98853.0","96228.0","287.0","1399.0","939.0","","","95620.0","3233.0"
"210540","10540","Albany-Lebanon, OR","1996","Metro","100582.0","97827.0","315.0","1472.0","968.0","","","97120.0","3462.0"
"210540","10540","Albany-Lebanon, OR","1997","Metro","102054.0","99189.0","335.0","1529.0","1001.0","","","98278.0","3776.0"
"210540","10540","Albany-Lebanon, OR","1998","Metro","102770.0","99781.0","373.0","1590.0","1026.0","","","98749.0","4021.0"
"210540","10540","Albany-Lebanon, OR","1999","Metro","103462.0","100348.0","388.0","1672.0","1054.0","","","99153.0","4309.0"
"210540","10540","Albany-Lebanon, OR","2000","Metro","103020.0","98364.0","354.0","1370.0","825.0","152.0","1955.0","98481.0","4539.0"
"210540","10540","Albany-Lebanon, OR","2001","Metro","103544.0","98706.0","399.0","1399.0","836.0","153.0","2051.0","98687.0","4857.0"
"210540","10540","Albany-Lebanon, OR","2002","Metro","104561.0","99496.0","423.0","1413.0","872.0","172.0","2185.0","99276.0","5285.0"
"210540","10540","Albany-Lebanon, OR","2003","Metro","106035.0","100736.0","455.0","1426.0","952.0","159.0","2307.0","100381.0","5654.0"
"210540","10540","Albany-Lebanon, OR","2004","Metro","106799.0","101275.0","502.0","1445.0","950.0","170.0","2457.0","100840.0","5959.0"
"210540","10540","Albany-Lebanon, OR","2005","Metro","108132.0","102372.0","512.0","1498.0","1004.0","175.0","2571.0","101547.0","6585.0"
"210540","10540","Albany-Lebanon, OR","2006","Metro","110764.0","104731.0","550.0","1532.0","1013.0","167.0","2771.0","103562.0","7202.0"
"210540","10540","Albany-Lebanon, OR","2007","Metro","112932.0","106622.0","584.0","1566.0","1029.0","176.0","2955.0","105125.0","7807.0"
"210540","10540","Albany-Lebanon, OR","2008","Metro","114967.0","108291.0","623.0","1630.0","1148.0","172.0","3103.0","106521.0","8446.0"
"210540","10540","Albany-Lebanon, OR","2009","Metro","116001.0","109096.0","659.0","1719.0","1143.0","172.0","3212.0","107128.0","8873.0"
"210540","10540","Albany-Lebanon, OR","2010","Metro","116891.0","109795.0","673.0","1727.0","1178.0","173.0","3345.0","107698.0","9193.0"
"210540","10540","Albany-Lebanon, OR","2011","Metro","118164.0","110820.0","730.0","1768.0","1221.0","188.0","3437.0","108720.0","9444.0"
"210540","10540","Albany-Lebanon, OR","2012","Metro","118273.0","110800.0","734.0","1794.0","1214.0","196.0","3535.0","108747.0","9526.0"
"210540","10540","Albany-Lebanon, OR","2013","Metro","118405.0","110830.0","759.0","1805.0","1236.0","203.0","3572.0","108714.0","9691.0"
"210540","10540","Albany-Lebanon, OR","2014","Metro","119042.0","111223.0","781.0","1870.0","1281.0","209.0","3678.0","109129.0","9913.0"
"210540","10540","Albany-Lebanon, OR","2015","Metro","120236.0","112164.0","852.0","1928.0","1328.0","217.0","3747.0","109864.0","10372.0"
"210540","10540","Albany-Lebanon, OR","2016","Metro","122769.0","114268.0","898.0","1942.0","1417.0","252.0","3992.0","111803.0","10966.0"
"210540","10540","Albany-Lebanon, OR","2017","Metro","125035.0","116138.0","962.0","1996.0","1481.0","274.0","4184.0","113606.0","11429.0"
"210540","10540","Albany-Lebanon, OR","2018","Metro","127451.0","118031.0","1012.0","2133.0","1546.0","283.0","4446.0","115606.0","11845.0"
"210540","10540","Albany-Lebanon, OR","2019","Metro","129749.0","119974.0","1039.0","2156.0","1629.0","286.0","4665.0","117394.0","12355.0"
"210580","10580","Albany-Schenectady-Troy, NY","1990","Metro","811352.0","759244.0","40028.0","1392.0","10688.0","","","799190.0","12162.0"
"210580","10580","Albany-Schenectady-Troy, NY","1991","Metro","818272.0","763043.0","42235.0","1439.0","11555.0","","","805378.0","12894.0"
"210580","10580","Albany-Schenectady-Troy, NY","1992","Metro","824285.0","766019.0","44363.0","1484.0","12419.0","","","810588.0","13697.0"
"210580","10580","Albany-Schenectady-Troy, NY","1993","Metro","827812.0","766828.0","46371.0","1574.0","13039.0","","","813321.0","14491.0"
"210580","10580","Albany-Schenectady-Troy, NY","1994","Metro","830817.0","767191.0","48370.0","1616.0","13640.0","","","815516.0","15301.0"
"210580","10580","Albany-Schenectady-Troy, NY","1995","Metro","830439.0","764417.0","50147.0","1685.0","14190.0","","","814322.0","16117.0"
"210580","10580","Albany-Schenectady-Troy, NY","1996","Metro","828007.0","759603.0","51857.0","1746.0","14801.0","","","811166.0","16841.0"
"210580","10580","Albany-Schenectady-Troy, NY","1997","Metro","824711.0","754155.0","53402.0","1789.0","15365.0","","","807039.0","17672.0"
"210580","10580","Albany-Schenectady-Troy, NY","1998","Metro","823712.0","750893.0","54928.0","1884.0","16007.0","","","805253.0","18459.0"
"210580","10580","Albany-Schenectady-Troy, NY","1999","Metro","824119.0","748918.0","56599.0","1970.0","16632.0","","","804765.0","19354.0"
"210580","10580","Albany-Schenectady-Troy, NY","2000","Metro","827399.0","744167.0","55277.0","1896.0","16555.0","280.0","9224.0","806822.0","20577.0"
"210580","10580","Albany-Schenectady-Troy, NY","2001","Metro","831034.0","744808.0","56598.0","2042.0","17423.0","291.0","9872.0","808901.0","22133.0"
"210580","10580","Albany-Schenectady-Troy, NY","2002","Metro","836753.0","746584.0","58141.0","2129.0","18740.0","325.0","10834.0","812949.0","23804.0"
"210580","10580","Albany-Schenectady-Troy, NY","2003","Metro","844619.0","750161.0","59865.0","2157.0","20267.0","355.0","11814.0","819219.0","25400.0"
"210580","10580","Albany-Schenectady-Troy, NY","2004","Metro","850384.0","751911.0","61517.0","2172.0","21646.0","397.0","12741.0","823439.0","26945.0"
"210580","10580","Albany-Schenectady-Troy, NY","2005","Metro","854604.0","751853.0","63430.0","2257.0","22925.0","388.0","13751.0","825914.0","28690.0"
"210580","10580","Albany-Schenectady-Troy, NY","2006","Metro","860365.0","753182.0","65229.0","2365.0","24358.0","409.0","14822.0","829889.0","30476.0"
"210580","10580","Albany-Schenectady-Troy, NY","2007","Metro","863068.0","752003.0","66906.0","2363.0","25493.0","440.0","15863.0","831202.0","31866.0"
"210580","10580","Albany-Schenectady-Troy, NY","2008","Metro","866282.0","751529.0","68501.0","2450.0","26508.0","467.0","16827.0","832728.0","33554.0"
"210580","10580","Albany-Schenectady-Troy, NY","2009","Metro","869361.0","750576.0","69994.0","2548.0","27703.0","493.0","18047.0","834339.0","35022.0"
"210580","10580","Albany-Schenectady-Troy, NY","2010","Metro","871082.0","748707.0","71414.0","2675.0","28685.0","511.0","19090.0","834696.0","36386.0"
"210580","10580","Albany-Schenectady-Troy, NY","2011","Metro","872778.0","747735.0","72229.0","2721.0","29911.0","549.0","19633.0","835175.0","37603.0"
"210580","10580","Albany-Schenectady-Troy, NY","2012","Metro","874698.0","746949.0","73005.0","2813.0","31202.0","622.0","20107.0","835735.0","38963.0"
"210580","10580","Albany-Schenectady-Troy, NY","2013","Metro","877065.0","746074.0","74188.0","2875.0","32634.0","589.0","20705.0","836797.0","40268.0"
"210580","10580","Albany-Schenectady-Troy, NY","2014","Metro","878113.0","743846.0","74979.0","2942.0","34462.0","606.0","21278.0","836666.0","41447.0"
"210580","10580","Albany-Schenectady-Troy, NY","2015","Metro","879085.0","741762.0","75645.0","3031.0","36093.0","633.0","21921.0","836414.0","42671.0"
"210580","10580","Albany-Schenectady-Troy, NY","2016","Metro","879792.0","739097.0","76918.0","3066.0","37681.0","663.0","22367.0","835593.0","44199.0"
"210580","10580","Albany-Schenectady-Troy, NY","2017","Metro","882158.0","737957.0","78481.0","3072.0","39116.0","682.0","22850.0","836634.0","45524.0"
"210580","10580","Albany-Schenectady-Troy, NY","2018","Metro","882263.0","735412.0","79819.0","3188.0","39764.0","709.0","23371.0","835215.0","47048.0"
"210580","10580","Albany-Schenectady-Troy, NY","2019","Metro","880381.0","731971.0","80794.0","3292.0","39883.0","735.0","23706.0","832643.0","47738.0"
"210620","10620","Albemarle, NC","1990","Micro","51906.0","45516.0","5995.0","149.0","246.0","","","51621.0","285.0"
"210620","10620","Albemarle, NC","1991","Micro","52646.0","46091.0","6130.0","138.0","287.0","","","52334.0","312.0"
"210620","10620","Albemarle, NC","1992","Micro","53092.0","46418.0","6202.0","137.0","335.0","","","52744.0","348.0"
"210620","10620","Albemarle, NC","1993","Micro","53585.0","46780.0","6285.0","134.0","386.0","","","53194.0","391.0"
"210620","10620","Albemarle, NC","1994","Micro","54376.0","47374.0","6409.0","137.0","456.0","","","53909.0","467.0"
"210620","10620","Albemarle, NC","1995","Micro","54799.0","47684.0","6455.0","128.0","532.0","","","54261.0","538.0"
"210620","10620","Albemarle, NC","1996","Micro","55455.0","48176.0","6526.0","132.0","621.0","","","54833.0","622.0"
"210620","10620","Albemarle, NC","1997","Micro","56412.0","48915.0","6634.0","133.0","730.0","","","55642.0","770.0"
"210620","10620","Albemarle, NC","1998","Micro","56918.0","49252.0","6690.0","130.0","846.0","","","56012.0","906.0"
"210620","10620","Albemarle, NC","1999","Micro","57791.0","49941.0","6731.0","133.0","986.0","","","56754.0","1037.0"
"210620","10620","Albemarle, NC","2000","Micro","58246.0","49952.0","6695.0","144.0","1101.0","19.0","335.0","57009.0","1237.0"
"210620","10620","Albemarle, NC","2001","Micro","58674.0","50396.0","6691.0","148.0","1060.0","27.0","352.0","57290.0","1384.0"
"210620","10620","Albemarle, NC","2002","Micro","58689.0","50374.0","6689.0","156.0","1058.0","40.0","372.0","57186.0","1503.0"
"210620","10620","Albemarle, NC","2003","Micro","58748.0","50402.0","6710.0","157.0","1026.0","59.0","394.0","57174.0","1574.0"
"210620","10620","Albemarle, NC","2004","Micro","58638.0","50282.0","6661.0","163.0","1031.0","68.0","433.0","56971.0","1667.0"
"210620","10620","Albemarle, NC","2005","Micro","58931.0","50478.0","6670.0","176.0","1059.0","95.0","453.0","57165.0","1766.0"
"210620","10620","Albemarle, NC","2006","Micro","59185.0","50684.0","6649.0","191.0","1073.0","103.0","485.0","57329.0","1856.0"
"210620","10620","Albemarle, NC","2007","Micro","59849.0","51263.0","6636.0","181.0","1117.0","112.0","540.0","57879.0","1970.0"
"210620","10620","Albemarle, NC","2008","Micro","60418.0","51638.0","6700.0","193.0","1156.0","136.0","595.0","58356.0","2062.0"
"210620","10620","Albemarle, NC","2009","Micro","60496.0","51683.0","6683.0","209.0","1141.0","152.0","628.0","58378.0","2118.0"
"210620","10620","Albemarle, NC","2010","Micro","60579.0","51728.0","6695.0","198.0","1142.0","167.0","649.0","58397.0","2182.0"
"210620","10620","Albemarle, NC","2011","Micro","60530.0","51684.0","6672.0","213.0","1109.0","167.0","685.0","58325.0","2205.0"
"210620","10620","Albemarle, NC","2012","Micro","60462.0","51497.0","6703.0","227.0","1160.0","155.0","720.0","58245.0","2217.0"
"210620","10620","Albemarle, NC","2013","Micro","60633.0","51495.0","6780.0","232.0","1208.0","155.0","763.0","58375.0","2258.0"
"210620","10620","Albemarle, NC","2014","Micro","60618.0","51334.0","6815.0","249.0","1255.0","158.0","807.0","58316.0","2302.0"
"210620","10620","Albemarle, NC","2015","Micro","60622.0","51182.0","6932.0","252.0","1274.0","156.0","826.0","58235.0","2387.0"
"210620","10620","Albemarle, NC","2016","Micro","60826.0","51240.0","7026.0","264.0","1268.0","157.0","871.0","58346.0","2480.0"
"210620","10620","Albemarle, NC","2017","Micro","61505.0","51754.0","7178.0","273.0","1281.0","152.0","867.0","58900.0","2605.0"
"210620","10620","Albemarle, NC","2018","Micro","62180.0","52340.0","7180.0","283.0","1288.0","157.0","932.0","59490.0","2690.0"
"210620","10620","Albemarle, NC","2019","Micro","62806.0","52986.0","7139.0","295.0","1271.0","161.0","954.0","60020.0","2786.0"
"210660","10660","Albert Lea, MN","1990","Micro","33081.0","32895.0","14.0","53.0","119.0","","","32024.0","1057.0"
"210660","10660","Albert Lea, MN","1991","Micro","32884.0","32708.0","13.0","49.0","114.0","","","31769.0","1115.0"
"210660","10660","Albert Lea, MN","1992","Micro","32848.0","32661.0","17.0","50.0","120.0","","","31657.0","1191.0"
"210660","10660","Albert Lea, MN","1993","Micro","33038.0","32848.0","19.0","49.0","122.0","","","31754.0","1284.0"
"210660","10660","Albert Lea, MN","1994","Micro","32941.0","32746.0","18.0","54.0","123.0","","","31596.0","1345.0"
